Date,Year,Month,Day,Hour,Minute,Open Price,High,Low,Close,Volume,RSI,MACD_M,MACD_S,STO_K,STO_D
1320,2018,3,7,0,0,0.77854,0.783,0.77718,0.78264,127842,58.06685786,-0.0032665,-0.0032722,52.60047281,52.60047281
1321,2018,3,8,0,0,0.78263,0.78389,0.77728,0.77908,129200,45.42517191,-0.00312238,-0.00338832,30.33112583,30.33112583
1322,2018,3,9,0,0,0.77908,0.78539,0.77763,0.78458,117574,60.80539016,-0.00253513,-0.00339406,21.61458333,21.61458333
1323,2018,3,11,0,0,0.78512,0.78554,0.78466,0.78546,3960,62.76422273,-0.00197595,-0.00327877,14.06060606,14.06060606
1324,2018,3,12,0,0,0.78546,0.78797,0.78533,0.78685,91691,65.90436069,-0.00140444,-0.00305882,17.13244228,17.13244228
1325,2018,3,13,0,0,0.78684,0.78976,0.7846,0.78548,139161,60.07850188,-0.00104996,-0.00276964,38.07692308,38.07692308
1326,2018,3,14,0,0,0.78546,0.79163,0.78546,0.78743,123008,65.18858859,-0.00060471,-0.00240639,68.37524178,68.37524178
1327,2018,3,15,0,0,0.78744,0.78853,0.77895,0.77902,114318,39.65086152,-0.00091986,-0.00207159,77.33952049,77.33952049
1328,2018,3,16,0,0,0.77904,0.7804,0.77099,0.77114,99743,27.76203535,-0.0017849,-0.00185153,72.70440252,72.70440252
1329,2018,3,18,0,0,0.7717,0.77191,0.77116,0.77119,3454,27.92202045,-0.0024383,-0.00175951,70.81761006,70.81761006
1330,2018,3,19,0,0,0.77122,0.77259,0.76867,0.77082,129450,27.39816198,-0.00295196,-0.00174058,75.56160654,75.56160654
1331,2018,3,20,0,0,0.77081,0.7721,0.76787,0.76867,110109,24.30661953,-0.00349226,-0.00184692,70.34120735,70.34120735
1332,2018,3,21,0,0,0.76867,0.778,0.76723,0.77652,121921,48.87838409,-0.00324957,-0.00198844,56.52173913,56.52173913
1333,2018,3,22,0,0,0.77652,0.77853,0.7687,0.76977,175609,36.87108627,-0.00356086,-0.00222804,19.12908243,19.12908243
1334,2018,3,23,0,0,0.76981,0.77439,0.76876,0.76956,174417,36.54523345,-0.00378091,-0.00253148,14.57541191,14.57541191
1335,2018,3,25,0,0,0.77019,0.77099,0.7695,0.77069,3039,39.88069145,-0.00382009,-0.00288874,10.775428,10.775428
1336,2018,3,26,0,0,0.77069,0.77526,0.77051,0.77457,117378,50.33791212,-0.00349774,-0.00317518,11.74757282,11.74757282
1337,2018,3,27,0,0,0.77456,0.77577,0.76752,0.76806,139174,37.55200647,-0.00372464,-0.0033907,12.76171486,12.76171486
1338,2018,3,28,0,0,0.76807,0.77024,0.76534,0.76555,155870,33.70144277,-0.00406019,-0.00357091,13.29365079,13.29365079
1339,2018,3,29,0,0,0.76556,0.76895,0.76429,0.76791,131337,40.40473277,-0.00408856,-0.0036972,17.56894791,17.56894791
1340,2018,3,30,0,0,0.76791,0.77066,0.76726,0.76776,193380,40.1040571,-0.00407615,-0.00376208,12.05240175,12.05240175
1341,2018,4,1,0,0,0.76851,0.76926,0.76838,0.7686,1042,42.88108848,-0.00395298,-0.00384024,17.00949367,17.00949367
1342,2018,4,2,0,0,0.76859,0.7695,0.76496,0.76579,75900,36.31069004,-0.00403558,-0.00389298,18.35994194,18.35994194
1343,2018,4,3,0,0,0.76578,0.7707,0.7652,0.76852,118085,45.73498648,-0.00383653,-0.00389916,29.9767622,29.9767622
1344,2018,4,4,0,0,0.76853,0.77264,0.76627,0.77246,125800,56.55848619,-0.00332256,-0.00384388,39.33092224,39.33092224
1345,2018,4,5,0,0,0.77246,0.77251,0.76643,0.76666,104104,42.12759821,-0.00334469,-0.00382688,61.25385406,61.25385406
