Date,Year,Month,Day,Hour,Minute,Open Price,High,Low,Close,Volume,RSI,MACD_M,MACD_S,STO_K,STO_D
14,2013,12,20,0,0,1.06721,1.07361,1.06271,1.06336,20874,51.25638373,0.00331436,0.00353159,92.39940387,92.39940387
15,2013,12,22,0,0,1.06391,1.06427,1.06388,1.06416,440,52.99371767,0.0031601,0.00339048,82.82566429,82.82566429
16,2013,12,23,0,0,1.06417,1.06516,1.05805,1.06153,14473,46.62054796,0.00279343,0.00321692,72.63556116,72.63556116
17,2013,12,24,0,0,1.06154,1.06339,1.06054,1.06188,8346,47.59897836,0.00250223,0.00307503,64.17910448,64.17910448
18,2013,12,26,0,0,1.06393,1.06484,1.06151,1.06481,9493,55.55545285,0.0024793,0.00298217,54.40126883,54.40126883
19,2013,12,27,0,0,1.06482,1.07172,1.06184,1.07046,13778,66.87180224,0.0028838,0.00297542,30.32207384,30.32207384
20,2013,12,29,0,0,1.07032,1.07069,1.06947,1.07059,919,67.09669171,0.00317822,0.00302796,17.72068511,17.72068511
21,2013,12,30,0,0,1.07058,1.07264,1.06352,1.06441,14808,48.74447213,0.00287968,0.00297063,9.52380952,9.52380952
22,2013,12,31,0,0,1.06442,1.06556,1.06154,1.06224,9814,43.83305034,0.00243986,0.00284789,15.94296824,15.94296824
23,2014,1,2,0,0,1.06332,1.06761,1.05872,1.06686,15867,55.07618728,0.00243601,0.00275029,28.14417178,28.14417178
24,2014,1,3,0,0,1.06687,1.06703,1.06014,1.06336,15556,46.79684083,0.00212603,0.00263539,42.95190713,42.95190713
25,2014,1,5,0,0,1.06341,1.064,1.06306,1.0631,853,46.19500328,0.0018382,0.00252926,37.81942078,37.81942078
26,2014,1,6,0,0,1.06311,1.06791,1.06077,1.06601,17483,53.93133076,0.00182388,0.00245389,24.24698795,24.24698795
27,2014,1,7,0,0,1.06602,1.07797,1.06583,1.07739,21271,72.18086845,0.00269969,0.00247837,10.10174419,10.10174419
28,2014,1,8,0,0,1.0774,1.08291,1.07725,1.08226,24441,76.77439936,0.00374358,0.00257391,9.49284785,9.49284785
29,2014,1,9,0,0,1.08227,1.08731,1.08179,1.08453,23211,78.68807949,0.00469987,0.00274298,13.18391562,13.18391562
30,2014,1,10,0,0,1.08454,1.09441,1.08366,1.08902,27136,82.09290463,0.00575372,0.00306232,13.46906813,13.46906813
31,2014,1,12,0,0,1.09056,1.0908,1.09021,1.09051,878,83.13598987,0.00663267,0.00352818,30.23504274,30.23504274
32,2014,1,13,0,0,1.0905,1.09281,1.08412,1.08812,21566,74.96437317,0.00705506,0.00404141,45.85492228,45.85492228
33,2014,1,14,0,0,1.0881,1.09576,1.08777,1.09476,22646,81.01337437,0.00783529,0.00467577,69.94949495,69.94949495
34,2014,1,15,0,0,1.09477,1.09898,1.09192,1.0948,23745,81.04556095,0.00836048,0.00540047,82.8009828,82.8009828
35,2014,1,16,0,0,1.09476,1.09615,1.09041,1.09321,21976,75.13847424,0.00854983,0.0061478,88.32951945,88.32951945
36,2014,1,17,0,0,1.09322,1.09824,1.0925,1.09607,17207,78.43666481,0.00882891,0.00682882,89.75552969,89.75552969
37,2014,1,19,0,0,1.09635,1.09681,1.09618,1.09652,846,78.94929927,0.00898283,0.00741096,54.89667565,54.89667565
38,2014,1,20,0,0,1.09655,1.0971,1.09283,1.09535,14068,73.63898991,0.00890773,0.0078785,29.2877907,29.2877907
39,2014,1,21,0,0,1.09533,1.10173,1.09461,1.09696,17770,76.2081254,0.00887581,0.0082254,17.67794632,17.67794632
